Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE HILLOFT,"2,600,000","4,919.15",529,Aug-21,JALAN DERMAWAN,Resale,Strata,457,"5,689",-,Semi-Detached House,1,999 yrs lease commencing from 1885,23,Outside Central Region,-
FORTUNE VIEW,"1,890,000","1,948.28",970,Aug-21,SOMMERVILLE WALK,Resale,Strata,181,"10,442",-,Terrace House,1,Freehold,13,Outside Central Region,-
THE SEAWIND,"3,800,000","3,347.6","1,135",Aug-21,LORONG M TELOK KURAU,Resale,Strata,311,"12,219",-,Terrace House,1,Freehold,15,Outside Central Region,-
SUNCOTTAGES,"2,710,000","2,777.11",976,Aug-21,CASHEW CRESCENT,Resale,Strata,258,"10,504",-,Terrace House,1,999 yrs lease commencing from 1883,23,Outside Central Region,-
D'MANOR,"1,850,000","2,723.29",679,Aug-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,312",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
LORNIE 18,"4,750,000","4,714.63","1,008",Aug-21,LORNIE ROAD,Resale,Strata,438,"10,845",-,Detached House,1,Freehold,11,Core Central Region,-
MATLOCK RESIDENCES,"3,350,000","5,489.64",610,Aug-21,MATLOCK RISE,Resale,Strata,510,"6,569",-,Detached House,1,Freehold,13,Outside Central Region,-
CHARLTON 18,"3,120,000","3,390.66",920,Aug-21,CHARLTON LANE,Resale,Strata,315,"9,905",-,Terrace House,1,Freehold,19,Outside Central Region,-
CABANA,"2,088,000","2,917.04",716,Aug-21,SUNRISE TERRACE,Resale,Strata,271,"7,705",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
PALM TREE NINES,"2,200,000","1,636.13","1,345",Aug-21,JALAN HAJI SALAM,Resale,Strata,152,"14,474",-,Terrace House,1,Freehold,16,Outside Central Region,-
BELGRAVIA VILLAS,"3,600,000","3,961.15",909,Aug-21,BELGRAVIA DRIVE,Resale,Strata,368,"9,783",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
SEAHILL,"3,780,000","3,573.65","1,058",Aug-21,WEST COAST CRESCENT,Resale,Strata,332,"11,386",-,Terrace House,1,99 yrs lease commencing from 2011,05,Outside Central Region,-
THE SHAUGHNESSY,"1,750,000","3,304.55",530,Aug-21,MILTONIA CLOSE,Resale,Strata,307,"5,700",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
SOMMERVILLE REGENCY,"2,350,000","2,443.43",962,Aug-21,LORONG SELANGAT,Resale,Strata,227,"10,352",-,Terrace House,1,Freehold,13,Outside Central Region,-
PALMS @ SIXTH AVENUE,"5,380,000","4,596.23","1,171",Aug-21,SIXTH AVENUE,Resale,Strata,427,"12,600",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
JANSEN 8,"2,488,000","3,078.5",808,Aug-21,JANSEN ROAD,Resale,Strata,286,"8,699",-,Terrace House,1,Freehold,19,Outside Central Region,-
PALM GROVE REGENCY,"2,180,000","2,863.22",761,Aug-21,PALM GROVE AVENUE,Resale,Strata,266,"8,195",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
BELGRAVIA VILLAS,"3,180,000","3,702.82",859,Aug-21,BELGRAVIA DRIVE,Resale,Strata,344,"9,244",-,Terrace House,1,Freehold,28,Outside Central Region,-
HILLCREST VILLA,"3,200,000","3,153.85","1,015",Aug-21,HILLCREST ROAD,Resale,Strata,293,"10,922",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
MILFORD VILLAS,"2,590,000","2,787.88",929,Aug-21,LORONG SELANGAT,Resale,Strata,259,"10,000",-,Terrace House,1,Freehold,13,Outside Central Region,-
KIARA 10,"3,008,000","5,704.92",527,Aug-21,LORONG MARZUKI,Resale,Strata,530,"5,675",-,Detached House,1,Freehold,14,Outside Central Region,-
HILLCREST VILLA,"3,200,000","2,906.28","1,101",Aug-21,HILLCREST ROAD,Resale,Strata,270,"11,852",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
MEDALLION,"2,760,000","3,422.95",806,Aug-21,BRADDELL ROAD,Resale,Strata,318,"8,679",-,Detached House,1,Freehold,13,Outside Central Region,-
ESTE VILLA,"2,650,000","3,422.95",774,Aug-21,NIM ROAD,Resale,Strata,318,"8,333",-,Terrace House,1,Freehold,28,Outside Central Region,-
ASTON RESIDENCE,"2,550,000","4,693.1",543,Aug-21,JALAN LOYANG BESAR,Resale,Strata,436,"5,849",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
MEDALLION,"2,780,000","4,327.13",642,Aug-21,BRADDELL ROAD,Resale,Strata,402,"6,915",-,Detached House,1,Freehold,13,Outside Central Region,-
EUHABITAT,"2,400,000","3,379.9",710,Aug-21,JALAN EUNOS,Resale,Strata,314,"7,643",-,Terrace House,1,99 yrs lease commencing from 2010,14,Outside Central Region,-
HILLCREST VILLA,"3,350,000","3,153.85","1,062",Aug-21,HILLCREST ROAD,Resale,Strata,293,"11,433",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
THE GREENWOOD,"3,058,000","3,358.37",911,Aug-21,GREENWOOD AVENUE,Resale,Strata,312,"9,801",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
GOODMAN CREST,"3,750,000","4,639.28",808,Aug-21,GOODMAN ROAD,Resale,Strata,431,"8,701",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,200,000","1,494.04","2,811",Aug-21,JOO CHIAT PLACE,Resale,Strata,138.8,"30,259",-,Terrace House,1,Freehold,15,Rest of Central Region,-
BELGRAVIA VILLAS,"3,620,000","3,961.15",914,Jul-21,BELGRAVIA DRIVE,Resale,Strata,368,"9,837",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
DUNSFOLD RESIDENCES,"2,900,000","6,243.12",465,Jul-21,DUNSFOLD DRIVE,Resale,Strata,580,"5,000",-,Detached House,1,Freehold,13,Outside Central Region,-
POETS VILLAS,"1,918,000","3,164.62",606,Jul-21,TAGORE AVENUE,Resale,Strata,294,"6,524",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
CHARLTON 27,"3,160,000","4,757.69",664,Jul-21,SURIN AVENUE,Resale,Strata,442,"7,149",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE SHAUGHNESSY,"1,800,000","3,283.02",548,Jul-21,MILTONIA CLOSE,Resale,Strata,305,"5,902",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
THE SPRINGFIELD,"1,670,000","2,346.55",712,Jul-21,CHEMPAKA KUNING LINK,Resale,Strata,218,"7,661",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
THE GREENWOOD,"3,040,000","3,024.68","1,005",Jul-21,GREENWOOD AVENUE,Resale,Strata,281,"10,819",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
THE SHAUGHNESSY,"1,818,000","3,283.02",554,Jul-21,MILTONIA CLOSE,Resale,Strata,305,"5,961",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
KING'S 8,"4,900,000","5,112.9",958,Jul-21,KING'S ROAD,Resale,Strata,475,"10,316",-,Detached House,1,Freehold,10,Core Central Region,-
D'MANOR,"1,900,000","2,723.29",698,Jul-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,510",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
EASTREES,"3,700,000","4,327.13",855,Jul-21,EAST COAST DRIVE,Resale,Strata,402,"9,204",-,Terrace House,1,Freehold,15,Outside Central Region,-
BARTLEY RISE ESTATE,"2,480,000","1,894.46","1,309",Jul-21,JALAN LABU AYER,Resale,Strata,176,"14,091",-,Terrace House,1,Freehold,19,Outside Central Region,-
JC VILLE,"2,000,000","1,765.3","1,133",Jul-21,JOO CHIAT PLACE,Resale,Strata,164,"12,195",-,Terrace House,1,Freehold,15,Rest of Central Region,-
CHATEAU LA SALLE,"3,750,000","4,800.74",781,Jul-21,LA SALLE STREET,Resale,Strata,446,"8,408",-,Detached House,1,Freehold,15,Outside Central Region,-
THE TENERIFFE,"2,700,000","3,100.03",871,Jul-21,LAUREL WOOD AVENUE,Resale,Strata,288,"9,375",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
THE TENERIFFE,"2,660,000","3,196.91",832,Jul-21,LAUREL WOOD AVENUE,Resale,Strata,297,"8,956",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
VERDANA VILLAS,"3,050,000","4,606.99",662,Jul-21,GRACE WALK,Resale,Strata,428,"7,126",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
WATTEN RESIDENCES,"3,600,000","3,110.8","1,157",Jul-21,WATTEN RISE,Resale,Strata,289,"12,457",-,Terrace House,1,Freehold,11,Core Central Region,-
VICTORY VILLE,"2,650,000","3,745.87",707,Jul-21,TOH DRIVE,Resale,Strata,348,"7,615",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
SOMMERVILLE RESIDENCES,"3,050,000","4,036.5",756,Jul-21,SOMMERVILLE WALK,Resale,Strata,375,"8,133",-,Terrace House,1,Freehold,13,Outside Central Region,-
SEVEN CRESCENT,"3,850,000","4,639.28",830,Jul-21,CRESCENT ROAD,Resale,Strata,431,"8,933",-,Detached House,1,Freehold,15,Rest of Central Region,-
THE SHAUGHNESSY,"1,800,000","3,412.19",528,Jul-21,MILTONIA CLOSE,Resale,Strata,317,"5,678",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
ALANA,"2,478,340","2,755.58",899,Jul-21,SUNRISE TERRACE,Resale,Strata,256,"9,681",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
MILFORD VILLAS,"2,400,000","2,594.12",925,Jul-21,LORONG SELANGAT,Resale,Strata,241,"9,959",-,Terrace House,1,Freehold,13,Outside Central Region,-
THE SHAUGHNESSY,"1,750,000","3,283.02",533,Jul-21,MILTONIA CLOSE,Resale,Strata,305,"5,738",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
KEW GATE,"1,700,000","2,691",632,Jul-21,LIMAU GARDEN,Resale,Strata,250,"6,800",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,850,000","5,651.1",858,Jul-21,WHITLEY ROAD,Resale,Strata,525,"9,238",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
SUMMER GARDENS,"1,800,000","3,024.68",595,Jul-21,UPPER CHANGI ROAD EAST,Resale,Strata,281,"6,406",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
THE WOODS,"1,950,000","4,014.97",486,Jul-21,WESTWOOD AVENUE,Resale,Strata,373,"5,228",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
PLACE-8,"2,970,000","3,283.02",905,Jul-21,PAYA LEBAR CRESCENT,Resale,Strata,305,"9,738",-,Terrace House,1,Freehold,19,Outside Central Region,-
D'MANOR,"1,810,000","2,723.29",665,Jul-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,154",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
POETS VILLAS,"2,318,000","3,649",635,Jul-21,TAGORE AVENUE,Resale,Strata,339,"6,838",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
THE SPRINGFIELD,"1,750,000","2,378.84",736,Jul-21,CHEMPAKA KUNING LINK,Resale,Strata,221,"7,919",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
ONE SURIN,"2,980,000","3,788.93",787,Jul-21,SURIN AVENUE,Resale,Strata,352,"8,466",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE HILLOFT,"2,950,000","6,770.56",436,Jul-21,JALAN DERMAWAN,Resale,Strata,629,"4,690",-,Detached House,1,999 yrs lease commencing from 1885,23,Outside Central Region,-
SERANGOON GARDEN VIEW,"2,000,000","2,174.33",920,Jul-21,JALAN HWI YOH,Resale,Strata,202,"9,901",-,Terrace House,1,999 yrs lease commencing from 1879,19,Outside Central Region,-
THOMSON THREE,"2,800,000","3,293.78",850,Jul-21,BRIGHT HILL DRIVE,Resale,Strata,306,"9,150",-,Semi-Detached House,1,99 yrs lease commencing from 2012,20,Rest of Central Region,-
THE SPRINGFIELD,"1,750,000","2,335.79",749,Jul-21,CHEMPAKA KUNING LINK,Resale,Strata,217,"8,065",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
CHARLTON RESIDENCES,"3,500,000","7,696.26",455,Jul-21,CHARLTON ROAD,Resale,Strata,715,"4,895",-,Terrace House,1,Freehold,19,Outside Central Region,-
WATERFRONT @ FABER,"2,650,000","2,949.34",899,Jul-21,FABER WALK,Resale,Strata,274,"9,672",-,Terrace House,1,99 yrs lease commencing from 2013,05,Outside Central Region,-
EIGHT @ EAST COAST,"2,750,000","2,970.86",926,Jul-21,EAST COAST AVENUE,Resale,Strata,276,"9,964",-,Terrace House,1,Freehold,15,Outside Central Region,-
THE SHAUGHNESSY,"1,830,000","3,304.55",554,Jul-21,MILTONIA CLOSE,Resale,Strata,307,"5,961",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
MIMOSA PARK,"2,368,000","2,906.28",815,Jul-21,MIMOSA ROAD,Resale,Strata,270,"8,770",-,Terrace House,1,Freehold,28,Outside Central Region,-
BINJAI CREST,"2,600,000","3,778.16",688,Jul-21,JALAN KAMPONG CHANTEK,Resale,Strata,351,"7,407",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
THE WHITLEY RESIDENCES,"4,800,000","5,715.68",840,Jul-21,WHITLEY ROAD,Resale,Strata,531,"9,040",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
HILLCREST VILLA,"3,068,000","3,153.85",973,Jul-21,HILLCREST ROAD,Resale,Strata,293,"10,471",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
ESTRIVILLAS,"3,650,000","4,359.42",837,Jul-21,JALAN LIM TAI SEE,Resale,Strata,405,"9,012",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MONT TIMAH,"3,675,000","4,693.1",783,Jul-21,BUKIT WAY,Resale,Strata,436,"8,429",-,Terrace House,1,99 yrs lease commencing from 2004,21,Outside Central Region,-
THE SHAUGHNESSY,"1,800,000","3,304.55",545,Jul-21,MILTONIA CLOSE,Resale,Strata,307,"5,863",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
ALANA,"2,570,000","2,755.58",933,Jul-21,SUNRISE TERRACE,Resale,Strata,256,"10,039",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
KALEIDO,"3,000,000","3,207.67",935,Jun-21,LORONG K TELOK KURAU,Resale,Strata,298,"10,067",-,Terrace House,1,Freehold,15,Outside Central Region,-
KEW RESIDENCIA,"1,400,000","1,840.64",761,Jun-21,KEW CRESCENT,Resale,Strata,171,"8,187",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
JI LIANG GARDENS,"18,600,000","13,239.72","1,405",Jun-21,LORONG K TELOK KURAU,Resale,Strata,"1,230","15,122",-,Terrace House,6,Freehold,15,Outside Central Region,-
WATTEN RESIDENCES,"3,690,000","3,110.8","1,186",Jun-21,WATTEN RISE,Resale,Strata,289,"12,768",-,Terrace House,1,Freehold,11,Core Central Region,-
KIARA 10,"2,800,000","5,747.98",487,Jun-21,LORONG MARZUKI,Resale,Strata,534,"5,243",-,Detached House,1,Freehold,14,Outside Central Region,-
MARLENE VILLE,"2,500,000","2,970.86",842,Jun-21,MARLENE AVENUE,Resale,Strata,276,"9,058",-,Terrace House,1,Freehold,19,Outside Central Region,-
D' KENARIS,"2,350,000","3,293.78",713,Jun-21,JALAN KENARAH,Resale,Strata,306,"7,680",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
THE TENERIFFE,"3,700,000","4,014.97",922,Jun-21,LAUREL WOOD AVENUE,Resale,Strata,373,"9,920",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
POETS VILLAS,"2,150,000","3,498.3",615,Jun-21,TAGORE AVENUE,Resale,Strata,325,"6,615",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
CHARLTON 18,"2,950,000","3,562.88",828,Jun-21,CHARLTON LANE,Resale,Strata,331,"8,912",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE WOODS,"1,900,000","4,251.78",447,Jun-21,WESTWOOD AVENUE,Resale,Strata,395,"4,810",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
ALANA,"2,475,000","2,755.58",898,Jun-21,SUNRISE TERRACE,Resale,Strata,256,"9,668",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
HORIZON GARDENS,"1,940,000","2,992.39",648,Jun-21,ANG MO KIO AVENUE 2,Resale,Strata,278,"6,978",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
VILLAS LA VUE,"3,228,000","5,145.19",627,Jun-21,SIGLAP VIEW,Resale,Strata,478,"6,753",-,Detached House,1,Freehold,15,Outside Central Region,-
THE SPRINGFIELD,"1,610,000","2,335.79",689,Jun-21,CHEMPAKA KUNING LINK,Resale,Strata,217,"7,419",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
RICH.RESIDENCE,"2,875,000","3,918.1",734,Jun-21,RICHARDS AVENUE,Resale,Strata,364,"7,898",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,820,000","5,651.1",853,Jun-21,WHITLEY ROAD,Resale,Strata,525,"9,181",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
GOODMAN CREST,"4,200,000","6,619.86",634,Jun-21,GOODMAN ROAD,Resale,Strata,615,"6,829",-,Detached House,1,Freehold,15,Rest of Central Region,-
FERNHILL COTTAGE,"3,200,000","1,894.46","1,689",Jun-21,FERNHILL ROAD,Resale,Strata,176,"18,182",-,Terrace House,1,Freehold,10,Core Central Region,-
THE WHITLEY RESIDENCES,"4,720,000","6,167.77",765,Jun-21,WHITLEY ROAD,Resale,Strata,573,"8,237",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
BINJAI CREST,"2,420,000","3,369.13",718,Jun-21,JALAN KAMPONG CHANTEK,Resale,Strata,313,"7,732",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
THE SPRINGFIELD,"1,590,000","2,346.55",678,Jun-21,CHEMPAKA KUNING LINK,Resale,Strata,218,"7,294",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
THE GREENWOOD,"2,900,000","3,067.74",945,Jun-21,GREENWOOD AVENUE,Resale,Strata,285,"10,175",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
MONT TIMAH,"3,710,000","4,628.52",802,Jun-21,BUKIT WAY,Resale,Strata,430,"8,628",-,Terrace House,1,99 yrs lease commencing from 2004,21,Outside Central Region,-
GILSTEAD BROOKS,"3,780,000","3,239.96","1,167",Jun-21,GILSTEAD ROAD,Resale,Strata,301,"12,558",-,Terrace House,1,Freehold,11,Core Central Region,01 to 05
HORIZON GARDENS,"2,120,000","3,013.92",703,Jun-21,ANG MO KIO AVENUE 2,Resale,Strata,280,"7,571",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
D'MANOR,"1,890,000","2,723.29",694,Jun-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,470",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
OXLEY RESIDENCE,"11,800,000","6,845.9","1,724",Jun-21,OXLEY ROAD,Resale,Strata,636,"18,553",-,Terrace House,1,Freehold,09,Core Central Region,-
TELOK KURAU RIA,"2,600,000","2,658.71",978,Jun-21,LORONG L TELOK KURAU,Resale,Strata,247,"10,526",-,Terrace House,1,Freehold,15,Outside Central Region,-
POETS VILLAS,"2,030,000","3,498.3",580,Jun-21,TAGORE AVENUE,Resale,Strata,325,"6,246",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
MATLOCK RESIDENCES,"3,180,000","5,532.7",575,May-21,MATLOCK RISE,Resale,Strata,514,"6,187",-,Detached House,1,Freehold,13,Outside Central Region,-
JULUCA,"2,450,000","3,024.68",810,May-21,PASIR PANJANG ROAD,Resale,Strata,281,"8,719",-,Terrace House,1,Freehold,05,Rest of Central Region,-
ESTE VILLA,"2,550,000","3,422.95",745,May-21,NIM ROAD,Resale,Strata,318,"8,019",-,Terrace House,1,Freehold,28,Outside Central Region,-
CENTURION RESIDENCES,"2,750,000","4,133.38",665,May-21,PUAY HEE AVENUE,Resale,Strata,384,"7,161",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
HILLCREST VILLA,"3,250,000","3,153.85","1,030",May-21,HILLCREST ROAD,Resale,Strata,293,"11,092",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
ONE LYNWOOD,"3,400,000","4,940.68",688,May-21,LYNWOOD GROVE,Resale,Strata,459,"7,407",-,Detached House,1,Freehold,13,Outside Central Region,-
CHARLTON RESIDENCES,"3,055,000","5,349.71",571,May-21,CHARLTON ROAD,Resale,Strata,497,"6,147",-,Terrace House,1,Freehold,19,Outside Central Region,-
SUMMER GARDENS,"2,021,888","3,024.68",668,May-21,UPPER CHANGI ROAD EAST,Resale,Strata,281,"7,195",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
SERANGOON GARDEN VIEW,"2,055,000","2,185.09",940,May-21,JALAN HWI YOH,Resale,Strata,203,"10,123",-,Terrace House,1,999 yrs lease commencing from 1879,19,Outside Central Region,-
PALM GROVE REGENCY,"2,220,000","2,863.22",775,May-21,PALM GROVE AVENUE,Resale,Strata,266,"8,346",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
KALEIDO,"2,900,000","3,207.67",904,May-21,LORONG K TELOK KURAU,Resale,Strata,298,"9,732",-,Terrace House,1,Freehold,15,Outside Central Region,-
PALACIO,"2,880,000","3,735.11",771,May-21,LORONG M TELOK KURAU,Resale,Strata,347,"8,300",-,Terrace House,1,Freehold,15,Outside Central Region,-
MONT TIMAH,"3,828,000","4,962.2",771,May-21,BUKIT WAY,Resale,Strata,461,"8,304",-,Terrace House,1,99 yrs lease commencing from 2004,21,Outside Central Region,-
ESTE VILLA,"3,100,000","3,971.92",780,May-21,NIM ROAD,Resale,Strata,369,"8,401",-,Terrace House,1,Freehold,28,Outside Central Region,-
INFINIUM,"3,500,000","5,747.98",609,May-21,RICHARDS AVENUE,Resale,Strata,534,"6,554",-,Terrace House,1,Freehold,19,Outside Central Region,-
SOMMERVILLE RESIDENCES,"3,400,000","4,639.28",733,May-21,SOMMERVILLE WALK,Resale,Strata,431,"7,889",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
ALLSWORTH PARK,"4,800,000","3,401.42","1,411",May-21,HOLLAND ROAD,Resale,Strata,316,"15,190",-,Terrace House,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
KEW RESIDENCIA,"1,638,000","2,411.14",679,May-21,KEW CRESCENT,Resale,Strata,224,"7,313",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
MONTCLAIR @ WHITLEY,"3,280,000","3,971.92",826,May-21,WHITLEY ROAD,Resale,Strata,369,"8,889",-,Semi-Detached House,1,Freehold,11,Core Central Region,01 to 05
MILFORD VILLAS,"2,400,000","2,604.89",921,May-21,LORONG SELANGAT,Resale,Strata,242,"9,917",-,Terrace House,1,Freehold,13,Outside Central Region,-
SUMMER GARDENS,"2,030,000","3,046.21",666,May-21,UPPER CHANGI ROAD EAST,Resale,Strata,283,"7,173",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
BINJAI CREST,"2,400,000","3,369.13",712,May-21,JALAN KAMPONG CHANTEK,Resale,Strata,313,"7,668",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
THE GARDENS AT GERALD,"2,370,000","3,369.13",703,May-21,GERALD DRIVE,Resale,Strata,313,"7,572",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
CENTURION RESIDENCES,"2,710,000","4,133.38",656,May-21,PUAY HEE AVENUE,Resale,Strata,384,"7,057",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
MOSELLA,"3,175,000","5,188.25",612,May-21,MUSWELL HILL,Resale,Strata,482,"6,587",-,Detached House,1,Freehold,13,Outside Central Region,-
CASA FIDELIO,"2,200,000","1,894.46","1,161",May-21,FIDELIO STREET,Resale,Strata,176,"12,500",-,Terrace House,1,Freehold,15,Outside Central Region,-
TERESA VILLAS,"3,600,000","7,567.09",476,May-21,BUKIT TERESA ROAD,Resale,Strata,703,"5,121",-,Detached House,1,Freehold,04,Rest of Central Region,-
KALEIDO,"3,000,000","3,455.24",868,May-21,LORONG K TELOK KURAU,Resale,Strata,321,"9,346",-,Terrace House,1,Freehold,15,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,850,000","5,683.39",853,May-21,WHITLEY ROAD,Resale,Strata,528,"9,186",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
HILLCREST VILLA,"2,920,000","3,153.85",926,May-21,HILLCREST ROAD,Resale,Strata,293,"9,966",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
RIVERTREES RESIDENCES,"1,750,000","1,528.49","1,145",May-21,FERNVALE CLOSE,Resale,Strata,142,"12,324",-,Terrace House,1,99 yrs lease commencing from 2013,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,190,000","3,584.41",890,May-21,BELGRAVIA DRIVE,Resale,Strata,333,"9,580",-,Terrace House,1,Freehold,28,Outside Central Region,-
KEW GATE,"1,555,000","2,260.44",688,May-21,LIMAU GARDEN,Resale,Strata,210,"7,405",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
MEDALLION,"2,500,000","3,573.65",700,May-21,BRADDELL ROAD,Resale,Strata,332,"7,530",-,Detached House,1,Freehold,13,Outside Central Region,-
THE SILVER SPURZ,"2,280,000","2,637.18",865,May-21,BRIGHTON AVENUE,Resale,Strata,245,"9,306",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
CABANA,"2,000,000","2,917.04",686,May-21,SUNRISE TERRACE,Resale,Strata,271,"7,380",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
RESIDENCE 8,"5,500,000","7,308.76",753,May-21,LENGKOK MERAK,Resale,Strata,679,"8,100",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
D'MANOR,"1,890,000","2,723.29",694,May-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,470",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
ONE SURIN,"2,838,888","4,090.32",694,May-21,SURIN AVENUE,Resale,Strata,380,"7,471",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE SPRINGFIELD,"1,588,000","2,378.84",668,May-21,CHEMPAKA KUNING LINK,Resale,Strata,221,"7,186",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
BINJAI CREST,"2,310,000","3,444.48",671,May-21,JALAN KAMPONG CHANTEK,Resale,Strata,320,"7,219",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
